Unnamed: 0,cefr,text_corrected,learner_id
388506,B2,"Dear Sir or Madame, in order to buy a house I would like to request a loan. currently I am living in an apartment with my wife. However as we have family plans and would need more space we are looking for a house including a nice garden. buying a house is less expensive in a long term run and I am convinced that I will benefit from the stability of owning my own home. In addition I will eventually be free on a monthly payment and will benefit from the property building equity. I would also benefit from having the freedom to change the decor and landscaping my own way. My currently apartment rental per month is 500. Taking my monthly income into account I would be able to dispose 800 for interest and mortgage payments. For further informations please do not hesitate to contact me at any time. Yours sincerely Ulrike Internal",18150
394572,B2,"Hi Ian, how are you doing? I thought about our last conversation. I know that it is very hard for you to live with claustrophobia - especially as you think about resigning from your job. But I also know that you are a strong personality so I trust in you that you will manage it. I would recommend to visit a medical therapist. He can help you to come over your feelings of anxiety and your panic. With the help of the cognitive behavioral therapy (CB) it is possible to deal with your physical symptoms. I'll be there for you, Katharina",123320
390600,B2,"Dear Mr. Blight, I have found a wonderful property for you which is ensured to meet all your requirements. First of all, it is not only the best choice for the residence, but also the successful holiday rental business. The villa is located in the capital of Ithaca, only 5 minute walk to center of kathy. The combination of convenient transportation and bay mountain scapes view make it undoubtedly attractive to the travelers. heedless to say, you just wait to get constant rental when you dont live there. secondly, the villa dont need any renovation. It is fully fitted with reverse cycle air condition, telephone, deep freezer, kettles, microwave, refrigerator, wardrobes, sofa bed etc. The only one you need to take is your toothbrush. thirdly, the villa is spacious enough for you and your 2 boys. It has 3 apartments with bathroom and Jacuzzi and 1 studio. You even have a landscape garden! I am looking forward to hearing from you.",146750
392641,B2,"A performance review about my colleague Martin: Martin is a very good colleague. through his great expertise, he explained to me very much of our work and share his knowledge with me. He makes great presentations and templates, and helps me with my templates. In negotiations he is very strong, but he almost creates a win-win situation. A win-win situation is the best for all negotiator. Although he has a great knowledge and very good at his job, he's not conceited or arrogant. But he also has weaknesses. His desk is usually very messy and chaotic and also with back-office work he has his problems.",88972
385461,B2,"What do you know about the meaning of word discrimination? What kind of discrimination do you know? How many kinds of discrimination do you know? When you see at the TV a new discrimination, what do you think in first? Who can be subject of discrimination? Who can stop discriminatory people? What do you think about salary between a man and a woman in the same grade? When a woman is pregnant how can she keep her job after her maternity leave? What sort of punishment do you suggest?",96143
395146,B2,"Hi, Jan I have heard about your office relocation. So long as I am aware of your feelings of claustrophobia, I am alarmed about you. What if the new offices location has forced you to travel on the subway and this issue can cause your decision to change the job. Please believe me, conclusion like that is not the best solution of this problem. Its important to confront irrational rather than avoid them! I would like to help you. Let start to solve this problem together step by step. First of all, I will learn you practice relaxation techniques. The next step, you should think about joining a support group where you can meet and talk to people who understand your phobia. And one more step! You ought to get professional advice. We will visit my psychologist. He is a very good specialist? Once he helped me to overcome my phobia. Please remember, you are not alone! I am at you! See you this evening! Mark",95328
388645,B2,"Dear Sir/Madam, I would like to request a loan to open a mortgage as I plan to buy a house in the near future. The reason I want to buy a house instead of rent an apartment is that I think it is cheaper. I can get benefit from the property building equity in the long run. It also let me feel safer than renting a house. I can make changes at my own home rather than keep everything in the renting house. I will pay back the loan monthly as my husband and I have stable job and adequate income to afford the payments. Could you offer more information to us so that we can request the loan more confidently, thank you very much! I look forward to your reply ASAP! Yours sincerely.",44855
383395,B2,"Hi, Anna! I think, I've found a really amazing job for you. I urge you to consider to send an application to.... and now it comes: Floosington too!!! You will be a zookeeper! salary $ 50000! exhilarating trips to florida for watching crocodiles included! accident insurance and 1 month holidays a year. This is by far the best job I could find for you. Let me again tell you why you should apply for this absolutely incredible job! You were thinking about such a job! You want to work with animals and you want to work outside! If you won't apply for it..... I consider to send my own application. No, just kidding! :-) Susanne",127679
386154,B2,1. What kind of type of discrimination do you know? 3. have you ever heard about the See discrimination Act? 2. Did you have discrimination experience in your life? 4. Who have more deal with discrimination? 5. Why employers have discrimination practice? 6. What do you think about sexual harassment? 7. Does your friend heard about discrimination case in workplace?,157406
400042,B2,"We have received a survey from 120 employees about 10 % of total employees.They are happy about your basic package , the problem is with overtime culture, senior employees are used to work overtime , but the others don't like to work if not paid. I'll try to do some recommendations about this problem and how to pay in some way this kind of work. For advanced package not 2 years , but 18 months could be the time required for employees to be eligible for having these benefits. About working environment a better feedback about appraisal could be useful for employees. And last thing is about the structure of company. The lines of reporting are too long. It could be better remove some layers of management and make more flexible the structure, but that requires a complete restructuring of the company.",11153
391919,B2,"National sales increased to 1m in 2004 and 2005. It was steady state in 2005 and 2006, and also made a dramatic leap from 1m to 3m in 2008. As you can see, national sales fell by 1m in the first half of 2007 and remained relatively stable. International sales also increased to about 2.5m in 2004 and 2005. Then it made dramatic fall in 2006 from 2.5m to 1m and remained relatively stable for 1.5 years. Again, it fell by 0.5m from 1m to 0.5m. finally it remained relatively stable.",1813
394585,B2,"Hall Ian, so you have been suffering from claustrophobia, i never noticed that as we worked together. Although knowing that claustrophobia is a serious illness, i want to encourage you to rethink your decision and stay with us. A close friend of my sister has claustrophobia too. She managed to defeat claustrophobia. You will ask how she managed that. The answer is very simple, every day before going out of her house, she listened three hours continuously to the music of Elton John. After this overdose of Elton, she was ready to go out and forget about her illness, because can there be anything more scary scary than to listen on repeat to Elton John. In case you like Elton John, than you can swap him with Lionel Richie, it will have the same effect. I hope my tip helps you and i see you soon in the new office. sincerely Yours John",22835
387468,B2,"- Have you ever been discriminated for some reason? If yes, would you mind telling me the situation? - What is the most common way of discrimination that you have heard about, or been victimized of? - You told me that you were pregnant last year. Can you share with me, how had you felt when you returned to work after your maternity leave? Did your boss or company members treated you differently? - In your opinion, why women are more discriminated in a work place than men? - When do you think both genders, male and female, will be treated the same way. And, what should the female class do in order to receive the same respect men does?",66769
383723,B2,"Hi Anna, How are you? I know you are looking for a job as a zookeeper. Last Sunday I saw an ad about zookeepers job and I thought you could be interested. Well, why not to try? Let me tell you why you should apply for this job. I absolutely think you have all the abilities required for the job. You are totally committed with your job. The place you are going to work is in the Flossington too. Your responsibilities include preparing food for their animals and feeding them on a daily basis. And the salary is by far the best you can find in any other too: $50,000 The benefits are amazing: full accident insurance, 1 month holiday every year, regular trips to Florida to observe wild crocodiles. I wish you luck!",12900
399741,B2,"Hi Shelley, I'm happy to write after all these days. As you know, I went on vacation to Arizona, and I visited and saw a lot of interesting places. Let me tell you that I visited the navajo people who lives in this area of USA. There, I found an incredible sand painting and I bought it for you. This picture is about the Navajo's mythology, then you could see a different color for each cardinal direction (white for the east, blue for the south, yellow for the west and black for the north). You could also see, the image of a person on each cardinal direction. These persons represent a shaman. All over the picture, you'll find cactus, a traditional plant of Arizona, and some birds and rabbits. In the northeast, you could see the sun, and in the northwest, the moon. I hope this picture likes you. See you soon. barn Lara",69558
392710,B2,"Although working together for so many years, it still startles me how Nelson begins each and every day: always reinvigorated and prompt for any possible challenges he will face. Nelson is, as a rule, an affable and approachable guy. nevertheless, any subtle constructive criticism devastates him. Let's face it: we can't always walk on egg shells around him if we want the work team to accomplish its demanding goals. Nelson excels at communicating difficult concepts to grasp by most of us in easy to understand daily language. His communication skills have skyrocketed in the last three years. He is undoubtedly a creative and competent guy but has a conspicuous tendency to act before thinking, therefore, failing to create new solutions. Nelson is a loyal and trustworthy employee, who always gets the job perfectly done and whose general performance is above expectations.",152874
394612,B2,"Hi Ian. How everything going? I know you are worry about your phobia these days. And it obviously has a bad influence on your current job. I've got some useful information about claustrophobia, which I think is helpful to you. claustrophobia suffers are typically scared of being trapped in an enclosed area, such as airplanes, elevators, subways etc. In these places, they may have a panic and try to find ways out. And they may have breathing problems or other physical symptoms: fainting, racing heart, shaking or sweating. You maybe get annoyed with yourself for the phobia. But now you have a chance to overcome the fear completely. cognitive behavioral therapy can train the patients being more positive and rational. training of breathing techniques, muscle relaxations its.,can help the patients during a panic attack. And drug treatments are available too. So, I suggest you consult a doctor or medical professional for help as soon as possible. I'm sure that you will be amazed at the improvements. eye for now.",14512
397594,B2,"Dear Mr. McDonald I am writing regarding your breach of contract. I contacted a lawyer to explain my claim. And he has advised to me that I should sue you for damages. As far as my claim for overtime is concerned, my contract clearly states that I should be compensated for weekend work. The contract says that working hours are at 8 am - 6 pm from Monday to Friday. consequently weekend work is not included. However I have had to work twice on a weekend. So, I am within my rights if I claim on a compensation of my overtime work. Your sincerely, Sonja S.",98133
392160,B2,"graph analyses Since the 2008's crises started we have been observing the increase of our national sales despite the international sales. This change started two years before the crises and maybe it has a straight relation to the Dollar's prices. In 2005 national sales were less then the half of international sales and remained in this level for all year. In 2006, as I said before, this situation changed with a sharp increase of our national sales, with a jump from less than one million to more of two millions of sales. In the middle of 2007 we got the peak of national sales with more than 3 millions. In the same period our international sales were reduced to less than one million and has been in this level. Thank you.",75676
392382,B2,"This graph shows the fluctuation of national and international sales figures for Best looks Company within a four-year period (2004-2008). The two overall trends have been at first quite similar with a sharp rise. Then, while national sales figures have been kept dramatically soaring, international sales figures have gradually decreased. Indeed, international sales have faced a sharp fall in 2005 from almost 2 million to 1 million.Then they have remained steady despite a slight drop in 2007. Meanwhile national sales have skyrocket from 2005 to 2007. Sales have reached its peak level at 3 million in 2007 . However sales have suddenly decreased in 2007 and have slightly felt ever since. Although national sales have strongly fallen, its figure has remained twice higher than international sales figures in 2008.",10510
389875,B2,"- The Ithaca Island cottage (200,000) has been recently renovated, further renovation is needed (roof). The property needs to be extended to meet the customer's requirements. - The Hamilton House (1,5 million), a historical property located in one of the most picturesque villages of Ithaca and the Ionian. completely habitable it retains a hotelier licence. Restoration to the former glory will be a labour of love and money is no object for this wonderful property. It also offers the possibility to build another house on the seafront. - spacious new 2 bedroom apartments (160,000 each), 67-78 sum with bay views, ready to be fitted, ideal for tourism investment or a place to call their own. May be too small for the customer. - luxurious, quiet, traditional and well fitted villa in Vahe surrounded by village and mountain scape, very close to the center and beaches, 111,78 sum. deal for rent.",90613
387531,B2,"At the company you work for, how many women can you find in positions like managers and above? Do you think this scenario is balanced, considering that the quantity of women and men is almost proportional (50 / 50) at the society in general? Do you think that discrimination is currently a common practice at workplace in general? Why? Have you ever seen any kind of unfair treatment or judgment against a women at the company? What kind? About the salary: the company practices equal salary for men and women that have the same position at the hierarchy? Do you think people know that all kinds of discrimination are crimes, including the direct or indirect sex discrimination?",170897
391659,B2,"Dear Sir: My name is Sam, I have been your newspaper's fan for several years. I am writing this letter to contribute a terrible story of my friend. Her name is Meg. Last week she was going to work as usual in the morning. Then she met a young couple, they suddenly began vandalizing the newsagents. Meg went over to them to see if she could get them to stop. But suddenly the young woman came at her waving a gun and pointed at her. Meg was shaking and terrified. The young woman robbed her laptop and escape. One passer-by chased her and caught her by the hair. But he only caught a wig, and found the woman was a teenage boy. The police haven't caught the robbers yet. What a terrible day for my friend Meg! They robbed her in broad daylight. I hope the police can improve the security level in our city and avoid these issues happen again.%% If you would like to know more about the story, please call me. thanks Sam",3716
392887,B2,"I believe David is a good employee. He has some very good appreciable characteristic and others he must improve or develop. anyway nobody is perfect. Some good characteristics: - He is very good working under pressure. He knows to take very important decisions even when under pressure; - He is a easy going person; - He has lots of creative ideas; - He is very enthusiastic about IT. yes an expert with computers; - He is a very committed employee. Some characteristics he must improve/develop: - He cant work with certain members of the team. He must be more professional, and forget about personal problems with some members of the team. This behavior can affect in a negative way the targets of the company; - He must learn to listen other peoples ideas; - He is dramatically aggressive in presentations to clients, and sometimes with the members of the team. He must be more calm and control yourself; - He occasionally takes the credit for other peoples ideas. Some member of the team think he is not reliable;",12900
385440,B2,"What is the most common discriminated behavior you think we have in companies? Where does sex discrimination usually occurs? Why are people still discriminating co-workers? Do you think it is due the competition or this is related to educational/cultural issues? How a company can create a safe environment? Have you ever been in a situation where you felt discriminated? If yes, did you take any action? In the last years, many companies created rules to create a workplace that promotes equality and diversity. In your job, do you have any kind of rule that made you feel protected?",725
386961,B2,"What kind of professional conduct do you usually have? Who works with you in this project about discrimination in workplaces? What kind of workplaces have you been researching? Who is more discriminates man or woman? Did you make interviews about sexual harassment? Where have you done this interviews, in the workplaces or in the university? When have you started this research project? What are your metrologic procedures to categorize the data that you have obtained? Which is the most commem form of discrimination? How men treat the questions about domestic circumstances? How frequently are the indirect discrimination about height, weight and physical appearance? How ""The sex discrimination act"" (1975) is applied in nowadays? Do you know another researches about this subject? How to identify indirect discrimination?",42184
386654,B2,"How often discrimination practices occur in the workplace? Is it a common thing that happen more frequently than we imagine? discrimination is an outdated attitude, almost coming to extinction or is it still strong and present in our daily lives? Although we are in the 21st century, It surprises you that discrimination acts are very typical in our organizations? Have you ever been disfavored or treated differently because of your sex or marital status? If so, how did you feel about it? Have you claimed your rights or talked to someone about it? Would you hire a woman knowing that she is pregnant? How would you react if your fellow workmate or your boss physically harasses you? Do you ever feel diminished or not granted the credits for a task you've done just because of your genre? If two persons applying for a job have similar skills and experiences, but one is very good looking and the other are extremely ugly, who would you hire?",170092
394177,B2,"To see how a superhero beat against the evil power is not too difficult but never be out of fashion.The story of Iron Man is just an extremely satisfying move which full of violent action plots and performed by excellent cast. If you're a fan of science-fiction or action move, this 120 minutes definitely will not make you feel borning, even in a second. The storyline of Iron Man's revenging road is not complex and particular, but the spots are genius and quite ingenious. Excellent visual experience was delivered through high-tech film specifics, which also counted in this movie. Now go and have a look at it, to experience the feeling of a superhero who can save the world!",146263
395215,B2,"Hi Ian! I would like to encourage you to keep your current job, because it's job, that you are very like and have good perspectives on your career. I know, that you have an claustrophobia. It's traditional fear of enclosed spaces. You might be feel panic and feel that the situation is dangerous. Also you might have breathing problems, racing heart and sweating. But now number of treatments and techniques are available for dealing with claustrophobia. Many who use them are amazed at the improvements. It is not unusual for patient to overcome their fear completely, with it never to return. mind information about cognitive behavioral therapy and try it! See you! eye.",13941
397624,B2,"Mr. Malcolm McDonald, I'm writing to insist that TransWorld enterprises pay my overtime you are due. I writing for my lawer requesting for advise and he told me that I'm right. As far as your claim for overtime is concerned, your contract clearly states that you should be compensated for weekend work. furthermore, nothing in the contract allows the company to refuse to pay you for something that is not their fault - talk about taking the moral high ground! consequently, your employers should certainly pay you for working the two weekends. therefore, I advise that you are within your rights to object to being refused overtime pay, and I suggest that you sue your employers for damages.",112665
388622,B2,"Hi! Dear Sir or Madam, I am writing for requesting a loan to open a mortgage. Why I want to buy a house? I want to buy a house because I don't want to rent a house, also I will live for a long time maybe twenty years or more. Most of the reason is I can rent it if don't want to live here! saying? Don't worried about that, I will pay it back as soon as possible, I intend to pay it in 10 years every month . Please contact me with the email under. xxx@email.com Your sincerely",147667
391741,B2,"The graph above shows both the national and the international sales conditions of Best looks Company. The x-coordinate represents the surveys years (2004-2008) and the y-coordinate tells us the amount of the books' sales. National sales figure shows an increase from 2004 to 2005 and kept in a stable level for a decade. Before a obvious surge up to nearly 3m around 2007.Then it steadily decreased to approximately 2m until 2008. The international condition was a little similar to national sales.During the two years from 2004 to 2006, the international was higher than national.After 2006,it slowly down to half a million in 2007 and stayed the same sales since then. In sum up, both sales first experienced a increase and then a decrease. The peak of the figure is national sales in 2007 of less than 3m and the minimum is international sales since 2007 of 0.5m.",79185
396865,B2,"The latest self-help book with the title ""How to Make A Career Out of courage"" by Judith Wright discusses how you can determine your career path during your lifetime. The author shows that the average person changes her career path about five to seven times throughout her lifetime. She encourages to a change with two steps: First, people should learn about their personality, interests and working style. In the second step, people should learn what jobs are best suited to their personality and interests. I think, it is a very motivational book and the author identifies the problems, which often prevent a change of career. On the other hand, her advices seem a bit unrealistic. In my opinion, a personal consulting could help people much more to evaluate their possibilities. If I consider a change in my career path, I would read the book and pick out the advices which are suitable for me.",153131
395201,B2,Hi Ian I'm writing to you in order to talk about your fear of confined spaces. I want to expose you the details about an extract I've read which explain the symptoms and how to deal with claustrophobia. We have two kinds of symptoms: psychological and physical. The psychological symptoms are the following: .feeling of anxiety .panic .the feeling that the situation is dangerous .an urge to look for ways out/exists .a desire to move and stay close to an exit The physical symptoms are the following: .breathing problems .fainting .racing heart .shaking .sweating Fortunately it exists some tips to fight and overcome this serious handicap. You can use an amazing method named CB(cognitive behavior therapy) which consists on more positively thinking . The main goal is to fight anxiousness reeled about enclosed spaces. During the treatment you must visit claustrophobic situations with a therapist who'll give you tips and assumes on how to stay peaceful and calm. You can also use medicine to help the CB method or to emphasize its results Yours Omar diane,123415
397568,B2,"Dear Mr Mc Donald I'm writing regarding your breach of contract. My contract states that I am entitled to get some payment as soon as I work overtime, especially at weekends. So far, TransWorld enterprises has refused to pay what is due. As I am within my rights I talked to my lawyer about this subject and he recommended seeing the company for compensation. On one hand I like working for TransWorld enterprises because it is an interesting and rewarding job. On the other hand, my good work should be acknowledged and therefore be paid appropriately, let alone the fact that pay for overtime is stated in my contract of employment. I don't want to spoil our employee-employer relationship, but rules are rules Yours sincerely HV",133781
396252,B2,"A survey was conducted to find out about peoples attitudes to voices and British English accents. 5,000 people in the UK took part in the survey. Here is a summary of findings from the survey. When asked if they change their voice depending on who they are talking to, 81% said yes, especially to ensure they are understood or to fit in better. When asked what the most dislike English accent is, 55% said those from Midlands area of the UK, compared with 45% who consider it to be Liverpool accents. When asked what kind of accents they have, 72% said moderately strong, 4% said very strong, 6% said no accents and even though Standard English is still classified as an accent. When asked if they would change their voice if they could, 43% said yes. according to the survey, 60% said the most like accent was Standard English, 35% said it was Scottish accents",142987
386849,B2,"Questions for a report I would like to write a report about sexual discrimination in 21st century. If you don't mind, could you answer below questions. You don't have to write your name. I don't use the information which you will give me for other purposes. 1. Have you known about the See discrimination Act and the equal Pay Act? If you have known about it, how have you known it? ex) I was taught it at high school. 2. If you are pregnant, can you take maternity leave? If you can take it, can you get the same position after coming back from the leave? 3. Have you experienced any discriminations which are related to sex differences at your office? Thank you for your cooperation.",19793
398121,B2,"My vocabulary strategies are very simple. First is just redition. according to the decay theory, organized by Ebbinghouse, memory, in particular not emotional memory, decay so rapidly. If I learn new vocabulary, I would repeat after five minutes, an hour, a day, a week, a month, so I repeat the vocabulary five times at least. Second is to voice. I don't learn vocabulary only by reading, but I learn vocabulary by voicing. I believe voicing vocabulary can use my brain rather than reading. Moreover, when I am voicing vocabulary, I effort to use the visual image of meaning. I believe those more use my brain, so it is effective.",45113
392750,B2,"Good sense of humour and his focus on important things defines the two mainly characteristics about Andre. He always try to see the best side of everything and despite the fact that he is not always good at listening to other people's ideas, he is respectful and knows to obey the rules. There's no weekends for him when the firm has deadlines. He's quite creative under pressure and since he's been working with our team in this company, I feel that I can count on him. He shows sometimes a little bit of aggressivity but nothing that we can not handle because this side of his personality can turn on a positive thing if well worked. Another point which can make difference in his resume is that he can describe all the points about the firm and its clients through statistic, another strength point of him.",35820
398828,B2,"Hi Graham,thanks ever so much for the invitation to dinner tomorrow,but I'm afraid that we can't make it.It's my mother-in-law's birthday party,which we are hosting at our house so we have to be there.It was really kind of you to think of us,and we were wondering if you might be free some time next week to come round to our house for dinner instead?Tuesday and Wednesday are good for us?I hope you have a great time to meeting Lucy some time next week. Best wishes,Chris",144075
385885,B2,What is the meaning of discrimination?Is it means unfair treatment due to certain characters that a person has? How discrimination is practised in our daily life? Where we can find such examples about discrimination? Whichgender group is facing more unfair treatment than the other? why do you find such claims of discrimination raised by women are far more than those raised by men? What are the characters that could be used or being in a disvantage to women? Why the employer is more concerned about the domestic circumstances in the interview to the women? Have you ever been subjects to sexual harassment? Who is the offender?was he(she)your boss or your colleague? What would you do if you face a conduct regarded as a discrimination act? will you be deterred to raise a claim in favor not tobe victimized?,56090
388687,B2,"Dear Sir or Madam, I writing to enquire the possibility of buying the house I'm currently renting. I believe that buying the house now could bring me stability and independence, furthermore I could spend the monthly rent paying a mortgage. I'm working as an IT developer for a renowned company and my salary is $18,000 per month. currently I spend $1,000 in my actual home's rent monthly. I believe I can afford to pay more than $1,000 per month for the mortgage. Please, do not hesitate to contact me if you need more information. You can contact me at xxx@email.com or at +############. Yours sincerely, Luz Ohio",87819
390790,B2,"Property 1 cottage:200,000 wonderful view -- not quite near sea though recently renovated with a brand new bathroom added need a new roof only 1bedroom,but could built 2 more would have to apply for rights to rent it out Property 2 Hamilton House:1.5 million right on seafront need some restoration but has amazing history is liveable as it and can legally rent it out as it situated in one of the most beautiful villages on Ithaca enough land to build another property 5 bedrooms only available to interested parties committed to retaining and restoring house to its former glory and can not be demolished Property 3 New apartment:160000each Not really suitable but could possibly buy two apartments and join them together to have 4 bedrooms as they are not complete yet sea view would have to apply for rights to rent it out don't have to make renovations as is all included in price and all is brand new Property 4 villa and business:450.%%000 existing business fully equipped close to sea with great view not really a holiday house,is more like hotel,but could rent rooms out at the same time being there",88878
383493,B2,"Hi Anna, It looks like Ive finally found a great job for you! I urge you to consider working as a zookeeper at Flossington too. The responsibilities involves to preparing food for the animals and feeding them. Let me tell you why you should apply for this position. They are paying $ 50,000, by the far the highest salary for this position in the market. The benefits are amazing, including full accident insurance and 1 month holyday every year. additionally, you will travel to Florida regularly to observe wild crocodiles. exhilarating, dont you think? I really believe that this job is suitable for you, so I encourage you to apply for it immediately. I''m confident you get the job. Speak to you soon! Ricardo",11674
383555,B2,"Dear Anna hello, I am absolutely glad and sure I've found a great opportunity for you. I was reading this morning a possible job application matching with your personality and tastes. It's about a job in the zoo of the city as zookeeper. You have told me several times this is by far the most exhilarating job you like to have. I urge you to consider totally this amazing chance because you might finally start to work in the enviroment you really love. So I hope you may appreciate my effort in order to send to you all the reference about the job. I really like to wish you the best and please when you will there let me enter once in the jail of lions. eye form you friend Mario",62354
394331,B2,"Hi Ian, I heard that you quit your job because of the claustrophobia. I am very sorry about your decision. I would like to think about it again and hope to change your mind. I attached a leaflet about the phobia. It illustrate how to deal with the phobia. I think it would be helpful for you to overcome the phobia. Regarding CB, it aims to train the patient's mind toward more positive and rational way of thinking so that they no longer feel anxious about enclosed spaces. Why don't you try it? If it works, you don't have any reason to quit your job! With warm regards,",102040
393668,B2,"I saw the last movie which names baby girl. That movie's from American is a comedy novice that made people laughing and relaxed. The story themes to describe a little girl who only was 8 months,even she could not be able to walk and talk however she made the story amazing.Morie showed us that,the girl lived in a rich family,when she was 8 months her parents moved their family into new city.At the first day,the girl parents were busy with chores,the girl crawled across the roof,and left the home and then traveled crowding street,interesting park and curious zoo at that day. Meanwhile,some of people ever tried to kidnap her but successes.finally,she was found by placemen after her parents reported policemen 3 hours.She was safe sent at home. The baby was fulled happy and delighted feeling with her parents when she met them. I really recommand you to check it out if you intend to relax or pass your spare time. hopeful have a enjoyable time with watching !",161885
391959,B2,"summary on the sales trend of Best looks Co. This is a graph showing the total sales of the company from FY2004/2005 to FY2008/2009. The total sales comprise two sections, i.e., the national market and the international market. The national sales increased while the international sales decreased during the period. The two sections make up the total sales between 2M and 3.5M during the period. The highest amount of sales incurred in FY2007/2008, reaching an amount of about 3.5M. However, the graph shows a trend of sales decrease since then, so we have to be conservative in estimating the sales of FY2008/2009.",33865
388321,B2,"Dear Sir and Madam, I am writing to apply for a band loan.I would like to buy the house that I rent .It is cheaper to own it than to rent it. In addition, I can decorate my house in my sole . I have a good job, so if I open a mortgage , I could pay it per mouth. hopefully, I can get the bank loan.You could catch me ###-######## or xxx@163.com. I look forward for your reply. Best wishes. Amanda",17721
386429,B2,"1. Unfortunately, the sex discrimination is a reality until now. Do you think that it is less effective today? Why? 2. nowadays, many women are victims of discrimination in the workplace. What can the men do to reduce this problem? 3. The current law in the United States regarding to discrimination in the workplace is The See discrimination Act of 1975 (SDA). Have you ever listened something about it? 4. Have you ever seen a discrimination case in a workplace? Explain it. 5. In the last two centuries the human being saw a lot of movements championing the women rights. Should the candidates discuss this subject in the next presidential election in the United States, in November?",98283
383786,B2,"Hi, Anna! I have found by the far the most amazing job for you. I want to encourage you to apply for this job, afterall, how you have said to me, it is an outside work and very exciting. I urge you to answer soon to Flossington too rich is looking for a zookeeper. actually the salary is not fantastic but also is not absolutely bad: $ 50,000. Have you ever thought prepare food and feed wild animals every day? It is totally unsuitable for me but is perfect for you. And how about the benefits : full accident insurance, 1 month holiday every year, and the most uncredible one, regular trips to Florida to observe wild crocodiles. Your best friend, Romero.",42863
387210,B2,"The situation is a principal who is getting information about the performance of his/her teacher in a certain subject. +What kind of tasks do you assign to the students in order to improve the comprehension during the class? +How often would you check the class assignments and send a report to their parents? +Where and why do you think is a better place to give the class in order the students learn more? Mention advantages and disadvantages (classroom, audiovisual, on line exercises...) + What kind of rules would you stablish in a class in order to control the discipline? + Why would you choose to work with teenagers or people in elementary grade?",150595
395654,B2,"It's finally arrived! Just launched on the market this weekend, people are going so crazy to get one that. So what's all the fuss about? Don't we already have enough gadgets and gizmos to keep us busy until the end of time as we know it? Well, seems not. It's a palm-size, 10 ozs weights translator. And what it doesn't do is nobody's business! It can translate 500 useful phrases into 50 languages; It has voice recorder so you can listen to your pronunciation and correct in 50 languages. It's hand-held and has other built-in features such as section on body language, world time zone clock and pedometer. And just in case it wasn't already multi-purpose enough for you, the thing's also used for converting currency, listening world radio.",1813
389881,B2,"Dear Blight: This luxurious property is in the capital of Ithaca, kathy. The villa locates in a quiet and traditional corner of the town with bay and close to the surrounding beaches. The villa has 3 apartments and 1 studio which can fulfill your requirements of providing your children with their own rooms. The property is well fitted and ready for directly living in. Only a few minutes walk to the centre makes your life convenient . The villa is an existing and very successful holiday rental business, and it is a wonderful opportunity to invest. sincerely Yours Peter",58616
395415,B2,"recently, our company is promoting a new gadget named transformer translator, which is quite different from been translator and translator 2 co. A transformer translator costs $235 and is cheaper than the $270 been translator. Though a translator 2 co just costs $200 and is the same palm-size as transformer translator, it weighs 50 ozs, which is 5 times heavier than the new one. Meanwhile, been translator has only 100 phrases in 60 languages but the new TT, more superior, can translate 500 useful phrases into 50 languages. What's more, transformer translator has got a world time zone clock and a currency converter as well as a pedometer. Also it can offer you a headphone set and a world radio. amazingly, the new TT also has its unique selling points, that is enabling you to listen to your pronunciation and correct in 50 languages. It is such a state-of-the-art translator that you definitely deserve to have one.",131512
385338,B2,"Hi, Anna i think i've found the right job for you. You wrote me you prefer a job outdoors . Then you can apply for job as zookeeper in Flossington too. It will consist in preparing food for animals and feeding them once a day. The salary seems good. You all never find a job right for you as this one. Let me know your decisions eye responsibilities: preparing food for our animals and feeding them on a daily basis. salary: $50,000 benefits: full accident insurance, 1 month holiday every year, regular trips to Florida to observe wild crocodiles.",7752
391646,B2,My friend Meg was going to work in the morning when she saw a couple at the corner of elm and Fourth. It was a beautiful sunny day and she had gone to The Coffee not to get a non-fat mocha latte coffee. The young couple had left their car engine running and the radio was on. Then they used a hammer and started breaking the window of the local newsagent. Meg had tried to make them stop but the young woman had a gun and pushed it in to her stomach. She thinks it was something about consumerism. The young woman also grabbed my friend's laptop and ran away. A man tried to help and grabbed her hair and found out it was a wig.,14334
387984,B2,"Have you or your relatives ever been discriminated against? If yes, why? What have you or your friends have done in that situation? In your opinion, how gets discriminated against more often, men or women? For which reason? Which kind of discrimination happens more often? What do you think about discrimination in a common? Do you think people aware of their rights? What kind of discrimination can you name? What kind of discrimination is the worst and the moat unfair?",71634
400268,B2,"I remember one of the most awkward and funny situation as if was happening today! I was looking for a job at a big company and I had received an opportunity to have an interview with Rosana, the coordinate. At the beginning everything was doing so well, but in the middle of the interview she asked me why I had chosen economics instead had chosen administration at the university. I was really excited in that interview that I started to speak a lot, defending the economics against administration. I said that the companies must to open new positions to the economics''s students, because economics was more important than administration, we have learned much more in the economics classes than the administration and in the final I said that the economics''s students were the most intelligent. She stoped, looked at me very seriously and said, "" I have degree in administration"". I felt very bad and I tried to say sorry, but I lost my words! It was a really awkward situation for me, but was very important for me because I learned so much with that situation. thanks God!!",118146
